Date,Text
2020-11-25,"CS Amb. Raychelle Omamo, today bid farewell to Amb. Burhan Namik Salim Al-Jaf, the outgoing envoy of Iraq to Kenya through a virtual farewell hosted in his honour.
The CS conveyed her gratitude to the envoy for his enthuthiasm in enhancing relations between Kenya and Iraq."
2020-11-25,"CS Amb.Raychelle Omamo, today hosted a virtual farewell ceremony in honour of the outgoing HC of Ghana to Kenya Her Excellency (Mrs) Francisca Ashietey- Odunton, whose tour of duty has ended. She lauded her for promoting Pan-Africanism and strengthening 🇰🇪 &amp; 🇬🇭 relations."
2020-11-23,"CS Amb. Raychelle Omamo welcomed H.E. Mr. Zhou Pingjian, Ambassador of the People's Republic of China to Kenya and wished him well during his tour of duty as the Head of Mission.1/2"
2020-11-23,"CS Raychelle Omamo today held virtual bilateral talks with the H.E. Mr. Ole Thonke, Denmark Ambassador to Kenya on matters of mutual benefit for the People of Kenya and Denmark.CS lauded Denmark for the cordial and warm relations and measures taken in the fight against Covid 19."
2020-11-21,"CS Amb. Raychelle Omamo, held talks with H.E Hon. Mark Brantley, Minister for Foreign Affairs and Aviation of Saint Kitts and Nevis.They discussed possible areas of cooperation that would further strengthen South-South Cooperation at the bilateral and multilateral level."
2020-11-21,Foreign Affairs CAS @AbabuNamwamba represented H.E President Uhuru Kenyatta at the virtual 8th Summit of the International Conference on Great Lakes Region hosted from Brazzaville by Congolese President Sassou Nguesso. Kenya remains an anchor of peace and stability in the region.
2020-11-20,CS Amb. Raychelle Omamo has congratulated International Centre of Insect Physiology and Ecology (ICIPE) for championing the ideals of the founder during the institute's Golden Jubilee celebration. She welcomed the idea of enhanced gov't cooperation with scientific institutions.
2020-11-20,The Director of Human Resources and Development @ForeignOfficeKE  John Gitu has called on officers attending a workshop on mainstreaming People with Disabilities issues at the Ministry to take a leading role in ensuring an environment that does not create barriers for PWDs.
2020-11-20,CAS Hon @AbabuNamwamba   lauded the Defence and Foreign Relations Committee for the camaraderie between the Committee and the Ministry that has been of immense importance in the execution of the mandate of the Ministry and the projection and protection of our Foreign policy.
2020-11-20,The legislative workshop for members of the Departmental Committee on Defense and Foreign Relations discussing legislative with regards to Kenya Foreign policy was officially opened by Hon @AbabuNamwamba CAS @ForeignOfficeKE @NationAfrica @TheStarKenya @UNDP
2020-11-20,"The two treaties approved by the Committee are: Ratification of The African Charter on Democracy, Elections and Governance  and Kenya Accession to the International Hydrographic Organization Treaty. @NationAfrica @TheStarKenya @BreakingNewsKE"
2020-11-20,Chair of the Parliamentary Committee on Defense and Foreign Relations Hon Katoo Ole Metito has said Parliament will ratify two treaties before it goes for recess. The treaties have been approved and presented to the leader of Majority in Parliament.1/2 @NationAfrica @TheStarKenya
2020-11-20,"Chair of the Parliamentary Committee on Defense and Foreign Relations  Katoo Ole Metito has said Parliament will ratify two
 treaties before it goes for recess. The treaties have been approved and presented to the leader of Majority in Parliament.1/2"
2020-11-20,"The Parliamentary Committee  on Defense and Foreign relations, Foreign Affairs team and focal points on Presidential Report on International Obligations are in a
workshop to deliberate on the legislative agenda of the Committee with regards to Kenya's Foreign Policy."
2020-11-20,Foreign Affairs CS Amb Raychelle Omamo has said the Ministry of Foreign Affairs is grateful to and pleased with the working relations the ministry has with the Parliamentary Committee on Defense and Foreign Relations.@AbabuNamwamba @AmbMKamau @UNDP
2020-11-16,"Foreign Affairs CAS Hon Ababu Namwamba this evening  at Jomo Kenyatta International Airport received Hon Demeke Mekonnen Hassen, Ethiopian Deputy Prime Minister and Minister of Foreign Affairs. The Deputy Prime Minister is expected to hold talks with President Uhuru Kenyatta."
2020-11-15,"Somalia reopens Embassy in Nairobi. Full story on link below.
"
2020-11-15,"Hon Ababu said re-establishment of the Embassy is symbolic of yet another key step forward in the reconstruction of Somalia.""Standing here, looking at this gleaming building, I don't see just a fresh office block. I see a symbol of Somalia rising to from ashes back to greatness"""
2020-11-15,"Foreign Affairs CAS Hon @AbabuNamwamba together with Amb. Ahmed Isse Awad, Minister of Foreign Affairs and International Cooperation of the Federal Republic of Somalia yesterday evening presided over the reopening of the Somali Embassy in Nairobi."
2020-11-15,Somalia Reopens its Nairobi Embassy
2020-11-14,"@ForeignOfficeKE Amb Raychelle Omamo, together with Amb Samuel Gitonga, Amb Makena Muchiri -  Kenya PR to UNON, Joyce Msuya DED- UNEP and UNON Director General @ZainabHawa during the inauguration of the United Nations-The Nairobi Hospital treatment center by H.E Uhuru Kenyatta."
2020-11-14,"@JamesDuddridge @UKinKenya Through EDF, UK and Kenya will work together to promote mutual prosperity, boost economic growth, and job creation, and build stronger trade and investment links."
2020-11-13,"The Sh846 million facility, equipped with 150 beds including 15 ICU beds and 45 high dependency unit beds, is a partnership project of GoK, United Nations and Nairobi Hospital. The facility will cater for Kenyans, the over 20,000 UN staff in Kenya, Africa and beyond."
2020-11-13,Foreign Affairs CS Amb Raychelle Omamo welcomes H.E President Uhuru Kenyatta on arrival at the official opening of the United Nations-The Nairobi Hospital (UN-TNH) Treatment Facility in Nairobi County.
2020-11-13,Foreign Affairs CS Amb Raychelle Omamo welcomes H.E President  Uhuru Kenyatta on arrival at the official opening of the United Nations-The Nairobi Hospital (UN-TNH) Treatment Facility in Nairobi County.
2020-11-12,Congratulations Ms. Alice Wambui Nderitu on your appointment by United Nations Secretary-General António Guterres as Special Adviser on the Prevention of Genocide. Her commitment to peaceful resolution of conflicts throughout Africa and beyond is well recognized.
2020-11-11,"CS Amb Raychelle Omamo bid farewell to outgoing HC of Australia to Kenya H.E. Ms. Alison Chartres. CS thanked Ms. Alison for her invaluable service and selfless contribution during her term that marked enhanced cooperation in areas of Agriculture, Mining, Edc and Humanitarian aid"
2020-11-11,"""SheLeadsPeace""campaign aim is to accelerate actions for peace in Africa and ensure that gains made over the years are not eroded by the Covd-19 pandemic."
2020-11-11,"CS Amb. Raychelle Omamo participated in the Africa Forum on Women Peace and Security convened by the African Union Commission. The meeting discussed the acceleration of the implementation of the Women, Peace and Security Agenda which builds on the ""SheLeadsPeace"" campaign."
2020-11-10,"The meeting discussed the role of collaborative links between Africa and Europe in accelerating progress on green transition and climate policy initiatives, and seizing opportunities for long-term economic recovery from the Covid-19 pandemic."
2020-11-10,CS @ForeignOfficeKE Amb. Raychelle Omamo today participated at the 9th African Day International Conference. The virtual event was organized by the Ministry of Foreign Affairs of the Republic of Slovenia; London-based Chatham House Africa Programme and the European Commission.
2020-11-08,"@ForeignOfficeKE PS @AmbMKamau signed the visitors book at the newly built facilities of the Kenyan Embassy in Mogadishu, where he also engaged staff at the embassy to familiarize himself with the condition they live in. He is accompanied by Director Human Resource Mr John Gitu."
2020-11-08,"PS @AmbMKamau is leading a Kenyan delegation to #Mogadishu and was received by his counterpart in #Somalia Amb Mohamed Ali Nur. They talked alot about relations, business and other issues.
@StateHouseKenya @TheVillaSomalia @Cabdalleaxmed @HarunMaruf @HonAdenDuale @adancabdulle"
2020-11-03,"H.E Hussein Ali Mwinyi,  President of Republic of Zanzibar, succeeds Ali Mohamed Shein, who ruled the semi-autonomous Indian Ocean islands of Tanzania for two five-year terms."
2020-11-03,"Foreign Affairs CAS @AbabuNamwamba together with CS Sports, Culture and Heritage @AMB_A_Mohammed represented Kenya, and H.E President Uhuru Kenyatta at the swearing  in ceremony of Hussein Ali Mwinyi- new President of the Republic of Zanzibar at Amani Stadium, Unguja Island."
2020-10-30,"CS Amb. Raychelle Omamo gave a lecture themed ""Responding to dynamics of the International System to enhance National Security,"" to participants attending a one year course at the NDC. She urged participants to also focus on health diplomacy as a vital area of national security."
2020-10-28,"CAS @AbabuNamwamba  represented CS Amb. Raychelle Omamo during  a virtual meeting on women, peace and security as the world marks the 20th anniversary of the United Nations Security Council Resolution 1325. The virtual meeting was hosted by Public Service CS @CSMargaretKobia"
2020-10-27,"Foreign Affairs Cabinet Secretary Amb Raychelle Omamo participated in the High Level segment of a virtual meeting held to mark the 20th anniversary of UNSC Resolution 1325 on Women, Peace and Security."
2020-10-27,"PS Amb Macharia Kamau today participated as a key speaker in a seminar on: Kenya on the UN Security Council, organised by the Institute for Security Studies -ISS.  @AmbMKamau reiterated on Kenya's priorities during the tenure. Dr Roba D Sharamo moderated the virtual meeting."
2020-10-27,"PS Amb Macharia Kamau today participated as a key speaker in a seminar on: Kenya on the UN Security Council, organised by the Institute for Security Studies -ISS.  @AmbMKamau reiterated on Kenya's priorities during the tenure. Dr Roba D Sharamo moderated the virtual meeting."
2020-10-23,"Principal Secretary @AmbMKamau and H. E Zhou Pingjian, Ambassador of the People’s Republic of China to Kenya held consultative meeting @ForeignOfficeKE . They discussed and appreciated the cordial and transformative bilateral and multilateral relations between the two countries."
